,n,Training,Testing
0,1,0.5481366459627329,0.5782945736434109
1,2,0.5486542443064182,0.5782945736434109
2,3,0.582815734989648,0.6310077519379845
3,4,0.6682194616977226,0.7131782945736435
4,5,0.6821946169772257,0.7193798449612403
5,6,0.6925465838509317,0.7348837209302326
6,7,0.7013457556935818,0.7426356589147287
7,8,0.7013457556935818,0.7426356589147287
8,9,0.7013457556935818,0.7426356589147287
9,10,0.7013457556935818,0.7426356589147287
10,11,0.6961697722567288,0.737984496124031
11,12,0.6940993788819876,0.7333333333333333
12,13,0.6821946169772257,0.7224806201550388
13,14,0.6821946169772257,0.724031007751938
14,15,0.677536231884058,0.7193798449612403
15,16,0.677536231884058,0.7193798449612403
16,17,0.677536231884058,0.7193798449612403
17,18,0.677536231884058,0.7193798449612403
18,19,0.677536231884058,0.7193798449612403
19,20,0.677536231884058,0.7193798449612403
20,21,0.677536231884058,0.7193798449612403
21,22,0.677536231884058,0.7193798449612403
22,23,0.677536231884058,0.7193798449612403
23,24,0.677536231884058,0.7193798449612403
24,25,0.677536231884058,0.7193798449612403
25,26,0.677536231884058,0.7193798449612403
26,27,0.6801242236024845,0.724031007751938
27,28,0.6821946169772257,0.724031007751938
28,29,0.6837474120082816,0.7209302325581395
29,30,0.6889233954451346,0.7364341085271318
30,31,0.7096273291925466,0.751937984496124
31,32,0.729296066252588,0.7534883720930232
32,33,0.7334368530020704,0.7627906976744186
33,34,0.7360248447204969,0.7767441860465116
34,35,0.7375776397515528,0.7813953488372093
35,36,0.7386128364389234,0.7813953488372093
36,37,0.7386128364389234,0.7813953488372093
37,38,0.7386128364389234,0.7813953488372093
38,39,0.7386128364389234,0.7813953488372093
39,40,0.7386128364389234,0.7813953488372093
40,41,0.7386128364389234,0.7813953488372093
41,42,0.7386128364389234,0.7813953488372093
42,43,0.7386128364389234,0.7813953488372093
43,44,0.7386128364389234,0.7813953488372093
44,45,0.7386128364389234,0.7813953488372093
45,46,0.7386128364389234,0.7813953488372093
46,47,0.7386128364389234,0.7813953488372093
47,48,0.7386128364389234,0.7813953488372093
48,49,0.7386128364389234,0.7813953488372093
49,50,0.7386128364389234,0.7813953488372093
50,51,0.7386128364389234,0.7813953488372093
51,52,0.7386128364389234,0.7813953488372093
52,53,0.7386128364389234,0.7813953488372093
53,54,0.7386128364389234,0.7813953488372093
54,55,0.7386128364389234,0.7813953488372093
55,56,0.7386128364389234,0.7813953488372093
56,57,0.7386128364389234,0.7813953488372093
57,58,0.7386128364389234,0.7813953488372093
58,59,0.7386128364389234,0.7813953488372093
59,60,0.7386128364389234,0.7813953488372093
60,61,0.7386128364389234,0.7813953488372093
61,62,0.7386128364389234,0.7813953488372093
62,63,0.7386128364389234,0.7813953488372093
63,64,0.7386128364389234,0.7813953488372093
64,65,0.7386128364389234,0.7813953488372093
65,66,0.7386128364389234,0.7813953488372093
66,67,0.7386128364389234,0.7813953488372093
67,68,0.7386128364389234,0.7813953488372093
68,69,0.7386128364389234,0.7813953488372093
69,70,0.7386128364389234,0.7813953488372093
70,71,0.7386128364389234,0.7813953488372093
71,72,0.7386128364389234,0.7813953488372093
72,73,0.7386128364389234,0.7813953488372093
73,74,0.7386128364389234,0.7813953488372093
74,75,0.7386128364389234,0.7813953488372093
